,text,words,label
90,"Una mentira ""ha desempeñado un papel muy importante en el golpe militar de #Bolivia que tuvo lugar la semana pasada. Este golpe militar derrocó al Gobierno del presidente #EvoMorales antes de que terminara su mandato actual"" #GolpeDeEstadoBolivia https://t.co/w6BwieoQyW","['una', 'mentira', 'ha', 'desempeñado', 'un', 'papel', 'muy', 'importante', 'en', 'el', 'golpe', 'militar', 'de', '#bolivia', 'que', 'tuvo', 'lugar', 'la', 'semana', 'pasada', 'este', 'golpe', 'militar', 'derrocó', 'al', 'gobierno', 'del', 'presidente', '#evomorales', 'antes', 'de', 'que', 'terminara', 'su', 'mandato', 'actual', '#golpedeestadobolivia', 'https//tco/w6bwieoqyw']",1
91,@JeanineAnez Vas bien!!!/HIPÓCRITA!!! TRAIDORA !!  CUANTAS MUJERES MANDASTE ASESINAR POR ORDEN DE TUS AMOS DEL NORTE!! #GolpeDeEstadoBolivia #EvoPresidenteLegitimo,"['@jeanineanez', 'vas', 'bien/hipócrita', 'traidora', 'cuantas', 'mujeres', 'mandaste', 'asesinar', 'por', 'orden', 'de', 'tus', 'amos', 'del', 'norte', '#golpedeestadobolivia', '#evopresidentelegitimo']",1
92,"@JohnArandia Las facturas se pagan, ahora el Gobierno de facto de Añez debera cumplir la promesa, a cambio del motin policial con el que se perpetró el Golpe de Estado
#GolpeDeEstadoEnBoliva 
#GolpeDeEstadoBolivia","['@johnarandia', 'las', 'facturas', 'se', 'pagan', 'ahora', 'el', 'gobierno', 'de', 'facto', 'de', 'añez', 'debera', 'cumplir', 'la', 'promesa', 'a', 'cambio', 'del', 'motin', 'policial', 'con', 'el', 'que', 'se', 'perpetró', 'el', 'golpe', 'de', 'estado', '#golpedeestadoenboliva', '#golpedeestadobolivia']",1
93,La cacería de @ArturoMurilloS y @JeanineAnez #GolpeDeEstadoBolivia #GolpeAsesinoEnBolivia https://t.co/PT9mO8izRp,"['la', 'cacería', 'de', '@arturomurillos', 'y', '@jeanineanez', '#golpedeestadobolivia', '#golpeasesinoenbolivia', 'https//tco/pt9mo8izrp']",1
94,@Mike_Oviedo Así luchan las #MujeresMexicanas igualito que las #MujeresDeChile #MujeresDeEcuador #MujeresDeBolivia #MujeresDeColombia mientras arriesgan la vida aquí en México luchan contra las paredes y las tablas amenazantes #MarchaFeminista #Bolivia #Colombia #Chile #GolpeDeEstadoBolivia,"['@mike_oviedo', 'así', 'luchan', 'las', '#mujeresmexicanas', 'igualito', 'que', 'las', '#mujeresdechile', '#mujeresdeecuador', '#mujeresdebolivia', '#mujeresdecolombia', 'mientras', 'arriesgan', 'la', 'vida', 'aquí', 'en', 'méxico', 'luchan', 'contra', 'las', 'paredes', 'y', 'las', 'tablas', 'amenazantes', '#marchafeminista', '#bolivia', '#colombia', '#chile', '#golpedeestadobolivia']",1
95,"REPRESIÓN A LOS MUERTOS EN BOLIVIA: TERROR DEL GOLPE Y DE LA DICTADURA BOLIVIANA: (PRENSA MAC) 

#MasacreEnBolivia
#EvoPresidenteLegitimo
#BoliviaMasacre
#OEAGolpista
#GolpeDeEstadoBolivia
https://t.co/EPaIUf8Gfj","['represión', 'a', 'los', 'muertos', 'en', 'bolivia', 'terror', 'del', 'golpe', 'y', 'de', 'la', 'dictadura', 'boliviana', '(prensa', 'mac)', '#masacreenbolivia', '#evopresidentelegitimo', '#boliviamasacre', '#oeagolpista', '#golpedeestadobolivia', 'https//tco/epaiuf8gfj']",1
96,@EstefaniaVeloz @Claudiashein Así luchan las #MujeresMexicanas igualito que las #MujeresDeChile #MujeresDeEcuador #MujeresDeBolivia #MujeresDeColombia mientras arriesgan la vida aquí en México luchan contra las paredes y las tablas amenazantes #MarchaFeminista #Bolivia #Colombia #Chile #GolpeDeEstadoBolivia,"['@estefaniaveloz', '@claudiashein', 'así', 'luchan', 'las', '#mujeresmexicanas', 'igualito', 'que', 'las', '#mujeresdechile', '#mujeresdeecuador', '#mujeresdebolivia', '#mujeresdecolombia', 'mientras', 'arriesgan', 'la', 'vida', 'aquí', 'en', 'méxico', 'luchan', 'contra', 'las', 'paredes', 'y', 'las', 'tablas', 'amenazantes', '#marchafeminista', '#bolivia', '#colombia', '#chile', '#golpedeestadobolivia']",1
97,"@FCFSeleccionCol A quien putas le importa este puto partido, mientras en los dos países asesinan a sus indígenas #GolpeDeEstadoBolivia #ColombiaDespierta #25NElParoSigue","['@fcfseleccioncol', 'a', 'quien', 'putas', 'le', 'importa', 'este', 'puto', 'partido', 'mientras', 'en', 'los', 'dos', 'países', 'asesinan', 'a', 'sus', 'indígenas', '#golpedeestadobolivia', '#colombiadespierta', '#25nelparosigue']",1
98,@TAMARA_SUJU Grandísima estupida donde están las fotos o crees que con escritos de una información confunda? Que hija de Puta eres. #GolpeDeEstadoBolivia allí si hay evidencias que se muestran a diario Sinverguenza DESCARADA,"['@tamara_suju', 'grandísima', 'estupida', 'donde', 'están', 'las', 'fotos', 'o', 'crees', 'que', 'con', 'escritos', 'de', 'una', 'información', 'confunda', 'que', 'hija', 'de', 'puta', 'eres', '#golpedeestadobolivia', 'allí', 'si', 'hay', 'evidencias', 'que', 'se', 'muestran', 'a', 'diario', 'sinverguenza', 'descarada']",1
99,@LaFlacaLaris Así luchan las #MujeresDeMexico igualito que las #MujeresDeChile #MujeresDeEcuador #MujeresDeBolivia #MujeresDeColombia mientras arriesgan la vida aquí en México luchan contra las paredes y las tablas amenazantes #MarchaFeminista #Bolivia #Colombia #Chile #GolpeDeEstadoBolivia,"['@laflacalaris', 'así', 'luchan', 'las', '#mujeresdemexico', 'igualito', 'que', 'las', '#mujeresdechile', '#mujeresdeecuador', '#mujeresdebolivia', '#mujeresdecolombia', 'mientras', 'arriesgan', 'la', 'vida', 'aquí', 'en', 'méxico', 'luchan', 'contra', 'las', 'paredes', 'y', 'las', 'tablas', 'amenazantes', '#marchafeminista', '#bolivia', '#colombia', '#chile', '#golpedeestadobolivia']",1
100,"No sólo violentan el estado, sus instituciones, al pueblo boliviano y por supuesto a las mujeres. 
También violentan el lenguaje. O no.
#GolpeDeEstadoBolivia https://t.co/JNTR8zE2ue","['no', 'sólo', 'violentan', 'el', 'estado', 'sus', 'instituciones', 'al', 'pueblo', 'boliviano', 'y', 'por', 'supuesto', 'a', 'las', 'mujeres', 'también', 'violentan', 'el', 'lenguaje', 'o', 'no', '#golpedeestadobolivia', 'https//tco/jntr8ze2ue']",1
101,@_LadyByron Así luchan las #MujeresMexicanas igualito que las #MujeresDeChile #MujeresDeEcuador #MujeresDeBolivia #MujeresDeColombia mientras arriesgan la vida aquí en México luchan contra las paredes y las tablas amenazantes #MarchaFeminista #Bolivia #Colombia #Chile #GolpeDeEstadoBolivia,"['@_ladybyron', 'así', 'luchan', 'las', '#mujeresmexicanas', 'igualito', 'que', 'las', '#mujeresdechile', '#mujeresdeecuador', '#mujeresdebolivia', '#mujeresdecolombia', 'mientras', 'arriesgan', 'la', 'vida', 'aquí', 'en', 'méxico', 'luchan', 'contra', 'las', 'paredes', 'y', 'las', 'tablas', 'amenazantes', '#marchafeminista', '#bolivia', '#colombia', '#chile', '#golpedeestadobolivia']",1
102,@FictionMex Así luchan las #MujeresMexicanas igualito que las #MujeresDeChile #MujeresDeEcuador #MujeresDeBolivia #MujeresDeColombia mientras arriesgan la vida aquí en México luchan contra las paredes y las tablas amenazantes #MarchaFeminista #Bolivia #Colombia #Chile #GolpeDeEstadoBolivia,"['@fictionmex', 'así', 'luchan', 'las', '#mujeresmexicanas', 'igualito', 'que', 'las', '#mujeresdechile', '#mujeresdeecuador', '#mujeresdebolivia', '#mujeresdecolombia', 'mientras', 'arriesgan', 'la', 'vida', 'aquí', 'en', 'méxico', 'luchan', 'contra', 'las', 'paredes', 'y', 'las', 'tablas', 'amenazantes', '#marchafeminista', '#bolivia', '#colombia', '#chile', '#golpedeestadobolivia']",1
103,"@julianguarino Jajajaja, se escucha como le pasan la hoja. Cara dura. Cuántas mujeres sin marido, sin hijos, sin nietos, dejó este #GolpeDeEstadoBolivia ? Cara dura, la fuerza de la naturaleza les va a caer encima. Genocidio en #BoliviaMasacre","['@julianguarino', 'jajajaja', 'se', 'escucha', 'como', 'le', 'pasan', 'la', 'hoja', 'cara', 'dura', 'cuántas', 'mujeres', 'sin', 'marido', 'sin', 'hijos', 'sin', 'nietos', 'dejó', 'este', '#golpedeestadobolivia', 'cara', 'dura', 'la', 'fuerza', 'de', 'la', 'naturaleza', 'les', 'va', 'a', 'caer', 'encima', 'genocidio', 'en', '#boliviamasacre']",1
104,@anavibibi Así luchan las #MujeresMexicanas igualito que las #MujeresDeChile #MujeresDeEcuador #MujeresDeBolivia #MujeresDeColombia mientras arriesgan la vida aquí en México luchan contra las paredes y las tablas amenazantes #MarchaFeminista #Bolivia #Colombia #Chile #GolpeDeEstadoBolivia,"['@anavibibi', 'así', 'luchan', 'las', '#mujeresmexicanas', 'igualito', 'que', 'las', '#mujeresdechile', '#mujeresdeecuador', '#mujeresdebolivia', '#mujeresdecolombia', 'mientras', 'arriesgan', 'la', 'vida', 'aquí', 'en', 'méxico', 'luchan', 'contra', 'las', 'paredes', 'y', 'las', 'tablas', 'amenazantes', '#marchafeminista', '#bolivia', '#colombia', '#chile', '#golpedeestadobolivia']",1
105,"@Marco_Teruggi Primero a quiten a Añez , vuelva  @evoespueblo y después realicen las elecciones y además paguen todos los q participaron en #GolpeDeEstadoBolivia","['@marco_teruggi', 'primero', 'a', 'quiten', 'a', 'añez', 'vuelva', '@evoespueblo', 'y', 'después', 'realicen', 'las', 'elecciones', 'y', 'además', 'paguen', 'todos', 'los', 'q', 'participaron', 'en', '#golpedeestadobolivia']",1
106,Así luchan las #MujeresMexicanas igualito que las #MujeresDeChile #MujeresDeEcuador #MujeresDeBolivia #MujeresDeColombia mientras arriesgan la vida aquí en México luchan contra las paredes y las tablas amenazantes #MarchaFeminista #Bolivia #Colombia #Chile #GolpeDeEstadoBolivia https://t.co/BX1LmcokDo,"['así', 'luchan', 'las', '#mujeresmexicanas', 'igualito', 'que', 'las', '#mujeresdechile', '#mujeresdeecuador', '#mujeresdebolivia', '#mujeresdecolombia', 'mientras', 'arriesgan', 'la', 'vida', 'aquí', 'en', 'méxico', 'luchan', 'contra', 'las', 'paredes', 'y', 'las', 'tablas', 'amenazantes', '#marchafeminista', '#bolivia', '#colombia', '#chile', '#golpedeestadobolivia', 'https//tco/bx1lmcokdo']",1
107,Hoy me he creado una cuenta para apoyar las causas justas del 🌎. Detesto los abusos y las masacres. Desde #Cuba digo #NoAlGolpeEnBolivia. Vean las marchas desde #ElAlto hasta #LaPaz para pronunciarse en contra del #GolpeDeEstadoBolivia #EvoNoEstasSolo #EvoElMundoEstaContigo https://t.co/5tBGjsPbNl,"['hoy', 'me', 'he', 'creado', 'una', 'cuenta', 'para', 'apoyar', 'las', 'causas', 'justas', 'del', '🌎', 'detesto', 'los', 'abusos', 'y', 'las', 'masacres', 'desde', '#cuba', 'digo', '#noalgolpeenbolivia', 'vean', 'las', 'marchas', 'desde', '#elalto', 'hasta', '#lapaz', 'para', 'pronunciarse', 'en', 'contra', 'del', '#golpedeestadobolivia', '#evonoestassolo', '#evoelmundoestacontigo', 'https//tco/5tbgjspbnl']",1
108,"@Miriam_Junne @FreddyteleSUR Eso es secuestro por parte de las autoridades #GolpeDeEstadoBolivia @JeanineAnez REPRESORA
Y la @OEA_oficial junto con el lacayo @Almagro_OEA2015 aprobando 🤦🤦🤦","['@miriam_junne', '@freddytelesur', 'eso', 'es', 'secuestro', 'por', 'parte', 'de', 'las', 'autoridades', '#golpedeestadobolivia', '@jeanineanez', 'represora', 'y', 'la', '@oea_oficial', 'junto', 'con', 'el', 'lacayo', '@almagro_oea2015', 'aprobando', '🤦🤦🤦']",1
109,"👉 El mayor productor d cobre❔ Chile.
👉 Grandes reservas d litio❔Bolivia.
👉 Grandes reservas d petróleo❔Venezuela.
Se entiende lo q está pasando en Sudamérica❔
Golpe q los medios NO reconocen porque lo quiere ""el amigo americano"" 
#GolpeDeEstadoBolivia https://t.co/PLMvGCx0Py","['👉', 'el', 'mayor', 'productor', 'd', 'cobre❔', 'chile', '👉', 'grandes', 'reservas', 'd', 'litio❔bolivia', '👉', 'grandes', 'reservas', 'd', 'petróleo❔venezuela', 'se', 'entiende', 'lo', 'q', 'está', 'pasando', 'en', 'sudamérica❔', 'golpe', 'q', 'los', 'medios', 'no', 'reconocen', 'porque', 'lo', 'quiere', 'el', 'amigo', 'americano', '#golpedeestadobolivia', 'https//tco/plmvgcx0py']",1
110,"Las falanges cruceñistas vandalizando un sindicato, aquí y ahora. El futuro llegó y es muy parecido al pasado #GolpeDeEstadoBolivia https://t.co/S9hVq8UXHG","['las', 'falanges', 'cruceñistas', 'vandalizando', 'un', 'sindicato', 'aquí', 'y', 'ahora', 'el', 'futuro', 'llegó', 'y', 'es', 'muy', 'parecido', 'al', 'pasado', '#golpedeestadobolivia', 'https//tco/s9hvq8uxhg']",1
111,"Organizaciones sociales y medios alternativos, continúan mostrando las imágenes del #racismo, el desprecio y la violencia contra los pueblos originarios, generados tras el retiro de la Whipala por parte de los líderes del golpe en los espacios públicos #GolpeDeEstadoBolivia https://t.co/itx4gZPmyB","['organizaciones', 'sociales', 'y', 'medios', 'alternativos', 'continúan', 'mostrando', 'las', 'imágenes', 'del', '#racismo', 'el', 'desprecio', 'y', 'la', 'violencia', 'contra', 'los', 'pueblos', 'originarios', 'generados', 'tras', 'el', 'retiro', 'de', 'la', 'whipala', 'por', 'parte', 'de', 'los', 'líderes', 'del', 'golpe', 'en', 'los', 'espacios', 'públicos', '#golpedeestadobolivia', 'https//tco/itx4gzpmyb']",1
112,"Entérate de todas las noticias de las movilizaciones en #Bolivia🇧🇴 con información exclusiva en nuestro grupo de Whatsapp 👉https://t.co/eV8sxwTW3B

Rompamos el cerco mediático y desinformativo instaurado por el #GolpeDeEstadoBolivia https://t.co/slFIkTerN9","['entérate', 'de', 'todas', 'las', 'noticias', 'de', 'las', 'movilizaciones', 'en', '#bolivia', 'con', 'información', 'exclusiva', 'en', 'nuestro', 'grupo', 'de', 'whatsapp', '👉https//tco/ev8sxwtw3b', 'rompamos', 'el', 'cerco', 'mediático', 'y', 'desinformativo', 'instaurado', 'por', 'el', '#golpedeestadobolivia', 'https//tco/slfiktern9']",1
113,"Entérate de todas las noticias de las movilizaciones en #Bolivia🇧🇴 con información exclusiva en nuestro grupo de Whatsapp 👉https://t.co/eV8sxwCkF1

Rompamos el cerco mediático y desinformativo instaurado por el #GolpeDeEstadoBolivia https://t.co/0Ia4SDRb8M","['entérate', 'de', 'todas', 'las', 'noticias', 'de', 'las', 'movilizaciones', 'en', '#bolivia', 'con', 'información', 'exclusiva', 'en', 'nuestro', 'grupo', 'de', 'whatsapp', '👉https//tco/ev8sxwckf1', 'rompamos', 'el', 'cerco', 'mediático', 'y', 'desinformativo', 'instaurado', 'por', 'el', '#golpedeestadobolivia', 'https//tco/0ia4sdrb8m']",1
114,"Curiosa la dictadura Boliviana que llama a elecciones a dos semanas de un golpe y con una ley aprobada por el partido que fue víctima de los golpistas. Es caso de estudio para las Universidades Argentinas
#NoFueGolpeFueFraude
#NoHayGolpeEnBolivia","['curiosa', 'la', 'dictadura', 'boliviana', 'que', 'llama', 'a', 'elecciones', 'a', 'dos', 'semanas', 'de', 'un', 'golpe', 'y', 'con', 'una', 'ley', 'aprobada', 'por', 'el', 'partido', 'que', 'fue', 'víctima', 'de', 'los', 'golpistas', 'es', 'caso', 'de', 'estudio', 'para', 'las', 'universidades', 'argentinas', '#nofuegolpefuefraude', '#nohaygolpeenbolivia']",1
115,"Lo más gracioso de unirme a Twitter, fue que siendo una boliviana mestiza, me hayan acusado de ser una ""NaziBot""🤣 #pitita #pititatwittera #nosoybot #BoliviaLibre #NoHayGolpeEnBolivia #BoliviaUnida","['lo', 'más', 'gracioso', 'de', 'unirme', 'a', 'twitter', 'fue', 'que', 'siendo', 'una', 'boliviana', 'mestiza', 'me', 'hayan', 'acusado', 'de', 'ser', 'una', 'nazibot🤣', '#pitita', '#pititatwittera', '#nosoybot', '#bolivialibre', '#nohaygolpeenbolivia', '#boliviaunida']",1
116,"@zabdiel1344 En Bolivia luchando contra #EvoTerrorista, #NoHayGolpeEnBolivia","['@zabdiel1344', 'en', 'bolivia', 'luchando', 'contra', '#evoterrorista', '#nohaygolpeenbolivia']",1
117,@TataQuispe Siempre fue un ejemplo señor Quispe!!! Fuerza toda Bolivia lo Apoya!! 💪🏼🇧🇴 #MeEmquispese #NoEstaSolo #NoHayGolpeEnBolivia,"['@tataquispe', 'siempre', 'fue', 'un', 'ejemplo', 'señor', 'quispe', 'fuerza', 'toda', 'bolivia', 'lo', 'apoya', '💪🏼', '#meemquispese', '#noestasolo', '#nohaygolpeenbolivia']",1
118,"@JeanineAnez Cómo es posible que hasta ahora sigan diciendo golpe de estado cuando ella es solo una presidenta transitoria gracias a ala renuncia de Evo 
#BoliviaLibreYSoberana
#NoHayGolpeEnBolivia 
#DemocraciaEnBolivia ❤️💛💚","['@jeanineanez', 'cómo', 'es', 'posible', 'que', 'hasta', 'ahora', 'sigan', 'diciendo', 'golpe', 'de', 'estado', 'cuando', 'ella', 'es', 'solo', 'una', 'presidenta', 'transitoria', 'gracias', 'a', 'ala', 'renuncia', 'de', 'evo', '#bolivialibreysoberana', '#nohaygolpeenbolivia', '#democraciaenbolivia', '❤️💛💚']",1
119,"Noticias Fides, año 2003. #EvoAsesino #Bolivia #EvoEsFraude #NoHayGolpeEnBolivia #NoFueGolpeFueFraude @soyfdelrincon
@rodrigolema96 @CNNEE https://t.co/T0OFihvGNj","['noticias', 'fides', 'año', '2003', '#evoasesino', '#bolivia', '#evoesfraude', '#nohaygolpeenbolivia', '#nofuegolpefuefraude', '@soyfdelrincon', '@rodrigolema96', '@cnnee', 'https//tco/t0ofihvgnj']",1
120,@evoespueblo Jajaja hasta que reaccionó y empieza a escribir macanas y acordarse de su hija 😂😂😂 que buen padre ( el creador de la Whipala) #EvoAsesino #NoHayGolpeEnBolivia,"['@evoespueblo', 'jajaja', 'hasta', 'que', 'reaccionó', 'y', 'empieza', 'a', 'escribir', 'macanas', 'y', 'acordarse', 'de', 'su', 'hija', '😂😂😂', 'que', 'buen', 'padre', '(', 'el', 'creador', 'de', 'la', 'whipala)', '#evoasesino', '#nohaygolpeenbolivia']",1
121,"Díganme ustedes porque la Defensora del Pueblo,Nadia Cruz, participó del cabildo juntamente con Andronico Rodríguez? @soyfdelrincon 
#EvoNarcoterrorista #Bolivia #NoHayGolpeEnBolivia #pititatwitera https://t.co/ZgIgm3tBjh","['díganme', 'ustedes', 'porque', 'la', 'defensora', 'del', 'pueblonadia', 'cruz', 'participó', 'del', 'cabildo', 'juntamente', 'con', 'andronico', 'rodríguez', '@soyfdelrincon', '#evonarcoterrorista', '#bolivia', '#nohaygolpeenbolivia', '#pititatwitera', 'https//tco/zgigm3tbjh']",1
122,"@evoespueblo Te quedaste traumado con las 48 horas ¿no dictador?
Por cierto, te recuerdo que eres un narco asesino confeso y terrorista.
#EvoFraude #EvoDelincuente #EvoAsesino #EvoChuto #EvoEscolar #EvoTerrorista #BoliviaNoHayGolpe #NoHayGolpeEnBolivia","['@evoespueblo', 'te', 'quedaste', 'traumado', 'con', 'las', '48', 'horas', 'no', 'dictador', 'por', 'cierto', 'te', 'recuerdo', 'que', 'eres', 'un', 'narco', 'asesino', 'confeso', 'y', 'terrorista', '#evofraude', '#evodelincuente', '#evoasesino', '#evochuto', '#evoescolar', '#evoterrorista', '#bolivianohaygolpe', '#nohaygolpeenbolivia']",1
123,Esperemos que tendrán que decidir los de la @CIDH porque esto no puede seguir pasando y los derechos humanos de los periodistas?   #EvoTerrorista #NoHayGolpeEnBolivia #Bolivia #pititatwitera https://t.co/0G2T6hnZX3,"['esperemos', 'que', 'tendrán', 'que', 'decidir', 'los', 'de', 'la', '@cidh', 'porque', 'esto', 'no', 'puede', 'seguir', 'pasando', 'y', 'los', 'derechos', 'humanos', 'de', 'los', 'periodistas', '#evoterrorista', '#nohaygolpeenbolivia', '#bolivia', '#pititatwitera', 'https//tco/0g2t6hnzx3']",1
124,"@pvillegas_tlSUR Ya son 14 días d #GolpeDeEstadoEnBoliva y quién paga la muerte d personas inocentes?? #JeanineAnezGolpista o #AlmagroAsesino??
Y las #FakeNews siguen mintiendo diciendo q #NoHayGolpeEnBolivia, q el mundo se entere SÍ Sí Sí hay #GolpeDeEstado en #Bolivia🇧🇴.

#Titanes_Legendarios⚔️","['@pvillegas_tlsur', 'ya', 'son', '14', 'días', 'd', '#golpedeestadoenboliva', 'y', 'quién', 'paga', 'la', 'muerte', 'd', 'personas', 'inocentes', '#jeanineanezgolpista', 'o', '#almagroasesino', 'y', 'las', '#fakenews', 'siguen', 'mintiendo', 'diciendo', 'q', '#nohaygolpeenbolivia', 'q', 'el', 'mundo', 'se', 'entere', 'sí', 'sí', 'sí', 'hay', '#golpedeestado', 'en', '#bolivia', '#titanes_legendarios⚔️']",1
125,@evoespueblo Ahora reconoce que es gobierno... #NoHayGolpeEnBolivia,"['@evoespueblo', 'ahora', 'reconoce', 'que', 'es', 'gobierno', '#nohaygolpeenbolivia']",1
126,Habla la mamá de Alvaro Morales Peredo el hijo de Evo Morales https://t.co/vDp9WcpeKp via @YouTube #EvoMorales #mentiroso #NoHayGolpeEnBolivia,"['habla', 'la', 'mamá', 'de', 'alvaro', 'morales', 'peredo', 'el', 'hijo', 'de', 'evo', 'morales', 'https//tco/vdp9wcpekp', 'via', '@youtube', '#evomorales', '#mentiroso', '#nohaygolpeenbolivia']",1
127,@evoespueblo Mejor hazte cargo de tus hijos en Bolivia con niñas!!! Pedofilo!! #EvoAsesino #NoHayGolpeEnBolivia,"['@evoespueblo', 'mejor', 'hazte', 'cargo', 'de', 'tus', 'hijos', 'en', 'bolivia', 'con', 'niñas', 'pedofilo', '#evoasesino', '#nohaygolpeenbolivia']",1
128,"@evoespueblo Y como hay que tratar a los hijos de un narco cocalero terrorista ah?
#NoHayGolpeEnBolivia #ThereIsNoCoup #Bolivia
#FraudeEnBolivia 
#FraudeElectoralBolivia
@evoespueblo #EvoTerroista #TerrorismoMASista #EvoAsesino #TerrorismoEnBolivia","['@evoespueblo', 'y', 'como', 'hay', 'que', 'tratar', 'a', 'los', 'hijos', 'de', 'un', 'narco', 'cocalero', 'terrorista', 'ah', '#nohaygolpeenbolivia', '#thereisnocoup', '#bolivia', '#fraudeenbolivia', '#fraudeelectoralbolivia', '@evoespueblo', '#evoterroista', '#terrorismomasista', '#evoasesino', '#terrorismoenbolivia']",1
129,"@patana_sonia @marianogarcia1 @YouTube Primero fue por infringir políticas de facebook, él mismo reconoció y ahora tiene más cuidado al vertir comentarios y evitar las denuncias es más ya esta autenticando su página ambos fueron y serán muy importantes para nuestra lucha
#NoHayGolpeEnBolivia","['@patana_sonia', '@marianogarcia1', '@youtube', 'primero', 'fue', 'por', 'infringir', 'políticas', 'de', 'facebook', 'él', 'mismo', 'reconoció', 'y', 'ahora', 'tiene', 'más', 'cuidado', 'al', 'vertir', 'comentarios', 'y', 'evitar', 'las', 'denuncias', 'es', 'más', 'ya', 'esta', 'autenticando', 'su', 'página', 'ambos', 'fueron', 'y', 'serán', 'muy', 'importantes', 'para', 'nuestra', 'lucha', '#nohaygolpeenbolivia']",1
130,"@evoespueblo Denuncia también el fraude, el fondo indígena, que macho que eres de lejos #EvoDictador #evofraude #NoHayGolpeEnBolivia...cobarde te escapaste de rendirle cuentas a los bolivianos!","['@evoespueblo', 'denuncia', 'también', 'el', 'fraude', 'el', 'fondo', 'indígena', 'que', 'macho', 'que', 'eres', 'de', 'lejos', '#evodictador', '#evofraude', '#nohaygolpeenboliviacobarde', 'te', 'escapaste', 'de', 'rendirle', 'cuentas', 'a', 'los', 'bolivianos']",1
131,"@evoespueblo Calla mentiroso de mierda, deja de llorar, acá TÚ eres el único mentiroso, el que hizo fraude, robó millones e instaló el narcotráfico a niveles gigantescos en Bolivia.
#EvoEsFraude #NoHuboGolpeHuboFraude  #NoHayGolpeEnBolivia  #EvoNarco #narcotrafico","['@evoespueblo', 'calla', 'mentiroso', 'de', 'mierda', 'deja', 'de', 'llorar', 'acá', 'tú', 'eres', 'el', 'único', 'mentiroso', 'el', 'que', 'hizo', 'fraude', 'robó', 'millones', 'e', 'instaló', 'el', 'narcotráfico', 'a', 'niveles', 'gigantescos', 'en', 'bolivia', '#evoesfraude', '#nohubogolpehubofraude', '#nohaygolpeenbolivia', '#evonarco', '#narcotrafico']",1
132,"A la defensora del Pueblo Nadia Cruz Tarifa le falta ética, exigimos su renuncia de personas imparciales. 
#pititatwittera 
#EvoAsesino 
#NoHayGolpeEnBolivia 
#Bolivia","['a', 'la', 'defensora', 'del', 'pueblo', 'nadia', 'cruz', 'tarifa', 'le', 'falta', 'ética', 'exigimos', 'su', 'renuncia', 'de', 'personas', 'imparciales', '#pititatwittera', '#evoasesino', '#nohaygolpeenbolivia', '#bolivia']",1
133,"Una bella navidad... sin dictadura, con educación en la palestra. Por que nosotros lo hicimos!!! #pititatwittera #BoliviaLibre #BoliviaUnida #EvoFraude #NoHayGolpeEnBolivia https://t.co/b6UEOcKCI6","['una', 'bella', 'navidad', 'sin', 'dictadura', 'con', 'educación', 'en', 'la', 'palestra', 'por', 'que', 'nosotros', 'lo', 'hicimos', '#pititatwittera', '#bolivialibre', '#boliviaunida', '#evofraude', '#nohaygolpeenbolivia', 'https//tco/b6ueockci6']",1
134,"Sígueme y te sigo! 
#pititatwittera 
#NoHayGolpeEnBolivia 
#NoHuboGolpeHuboFraude","['sígueme', 'y', 'te', 'sigo', '#pititatwittera', '#nohaygolpeenbolivia', '#nohubogolpehubofraude']",1
135,Así festejamos el supuesto golpe de Estado en La Paz @rolandogps #NoHayGolpeEnBolivia https://t.co/hNWlcxUxY4,"['así', 'festejamos', 'el', 'supuesto', 'golpe', 'de', 'estado', 'en', 'la', 'paz', '@rolandogps', '#nohaygolpeenbolivia', 'https//tco/hnwlcxuxy4']",1
136,#pititatwittera #NoSoyBotSoyCiudadano Twitter sigue pensando que soy un bot 🤦🏻‍♀️ y lo único que hago es decir la verdad de lo que pasa en #Bolivia #BoliviaUnida #NoHayGolpeEnBolivia #EvoDictador #EvoEsFraude https://t.co/GTQzh6vuEC,"['#pititatwittera', '#nosoybotsoyciudadano', 'twitter', 'sigue', 'pensando', 'que', 'soy', 'un', 'bot', '🤦🏻\u200d♀️', 'y', 'lo', 'único', 'que', 'hago', 'es', 'decir', 'la', 'verdad', 'de', 'lo', 'que', 'pasa', 'en', '#bolivia', '#boliviaunida', '#nohaygolpeenbolivia', '#evodictador', '#evoesfraude', 'https//tco/gtqzh6vuec']",1
137,FGuzman@oas.org envien todos los videos de los ataques de las hordas masistas a este correo #pititatwittera #BoliviaUnida #NoHayGolpeEnBolivia @soyfdelrincon @LuisFerCamachoV @ArturoMurilloS @Marco_Pumari_A,"['fguzman@oasorg', 'envien', 'todos', 'los', 'videos', 'de', 'los', 'ataques', 'de', 'las', 'hordas', 'masistas', 'a', 'este', 'correo', '#pititatwittera', '#boliviaunida', '#nohaygolpeenbolivia', '@soyfdelrincon', '@luisfercamachov', '@arturomurillos', '@marco_pumari_a']",1
138,Mi #Bolivia se #respeta... Muy orgullosa de ser Boliviana!! #NoSoyBotSoyCiudadano #NoHayGolpeEnBolivia  #BoliviaLibre #BoliviaDijoNo,"['mi', '#bolivia', 'se', '#respeta', 'muy', 'orgullosa', 'de', 'ser', 'boliviana', '#nosoybotsoyciudadano', '#nohaygolpeenbolivia', '#bolivialibre', '#boliviadijono']",1
